FileName,Full_Path,Label_0.5,Label_0.8,Speech_prob,Mammal_prob,Silence_prob,Stream_prob,Aircraft_prob,Frog_prob,Cicada_prob,Insect_prob,Rain_prob,Wind_prob,Bird_prob,Owl_prob
GW03_20250724_213000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GW03_20250724_213000.wav,None,None,0.1496,0.0018,0.0138,0.0286,0.0317,0.0019,0.116,0.0219,0.0022,0.0959,0.0313,0.0015
GWB01_20250605_164500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB01_20250605_164500.wav,Insect,None,0.1931,0.0095,0.0139,0.1613,0.2338,0.083,0.2417,0.5968,0.0012,0.0166,0.0339,0.006
GWB03_20250311_030000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB03_20250311_030000.wav,None,None,0.0846,0.0029,0.0286,0.0643,0.0334,0.0075,0.0941,0.041,0.021,0.027,0.0609,0.0045
GWB03_20250326_204500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB03_20250326_204500.wav,None,None,0.1032,0.0014,0.0299,0.0612,0.0221,0.0142,0.095,0.0698,0.0379,0.0118,0.0285,0.0029
GWB03_20250424_163000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB03_20250424_163000.wav,None,None,0.0937,0.0009,0.008,0.0164,0.0122,0.0027,0.0646,0.0332,0.0078,0.107,0.0386,0.0004
GWB03_20250421_224500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB03_20250421_224500.wav,None,None,0.0717,0.0007,0.0375,0.1785,0.0238,0.0286,0.0915,0.0257,0.0636,0.0038,0.0179,0.0039
GWB07_20250422_110000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB07_20250422_110000.wav,None,None,0.1807,0.0025,0.0549,0.1393,0.044,0.0332,0.1329,0.146,0.0054,0.0153,0.0275,0.0062
GWU04_20250215_071500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWU04_20250215_071500.wav,None,None,0.3423,0.0027,0.0111,0.0162,0.019,0.0086,0.047,0.1331,0.0042,0.1765,0.0635,0.0026
GWU04_20250223_171500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWU04_20250223_171500.wav,None,None,0.0567,0.0009,0.0135,0.0094,0.0097,0.0009,0.1733,0.0072,0.0059,0.1393,0.0488,0.0005
GWU04_20250307_181500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWU04_20250307_181500.wav,None,None,0.2259,0.0047,0.0407,0.0234,0.077,0.0038,0.1274,0.0455,0.0096,0.0572,0.0693,0.0035
GWU04_20250328_201500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU04_20250328_201500.wav,None,None,0.2222,0.0041,0.1167,0.0304,0.0285,0.0391,0.0494,0.1417,0.0061,0.0249,0.0364,0.0092
GWU04_20250328_221500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU04_20250328_221500.wav,None,None,0.2593,0.0026,0.033,0.0225,0.0644,0.0091,0.1261,0.12,0.0036,0.0586,0.063,0.0072
GWU04_20250424_004500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU04_20250424_004500.wav,None,None,0.2543,0.0037,0.0491,0.0096,0.0239,0.0202,0.0915,0.116,0.002,0.1234,0.1095,0.0052
GWU04_20250409_033000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU04_20250409_033000.wav,None,None,0.0822,0.0022,0.0192,0.0054,0.0428,0.1135,0.0703,0.3361,0.0243,0.0612,0.0166,0.0037
GWU04_20250407_053000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWU04_20250407_053000.wav,None,None,0.1188,0.0036,0.032,0.0255,0.0238,0.0041,0.4757,0.0228,0.0131,0.015,0.0453,0.003
GWU04_20250417_100000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWU04_20250417_100000.wav,None,None,0.1471,0.0062,0.0643,0.0499,0.0232,0.0128,0.3091,0.0365,0.025,0.0508,0.0463,0.0075
GWU04_20250403_154500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU04_20250403_154500.wav,None,None,0.1232,0.0053,0.0322,0.0268,0.0883,0.0036,0.1774,0.0088,0.0178,0.0074,0.0478,0.002
GWU04_20250402_174500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU04_20250402_174500.wav,None,None,0.2168,0.0076,0.0562,0.0185,0.0458,0.037,0.4151,0.1277,0.0183,0.007,0.0176,0.0116
GWU04_20250402_194500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU04_20250402_194500.wav,None,None,0.2738,0.0071,0.14,0.0112,0.0536,0.0581,0.1543,0.2485,0.0395,0.014,0.0639,0.0197
GWU04_20250406_214500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWU04_20250406_214500.wav,None,None,0.2375,0.007,0.1351,0.0307,0.0233,0.056,0.1485,0.0742,0.0104,0.0186,0.0332,0.0089
GWU04_20250410_231500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWU04_20250410_231500.wav,None,None,0.3777,0.0038,0.0377,0.0411,0.1094,0.0125,0.0615,0.2706,0.0079,0.0429,0.0783,0.0113
GWU04_20250508_013000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU04_20250508_013000.wav,None,None,0.2063,0.0093,0.1753,0.0321,0.0383,0.0549,0.2048,0.1253,0.0242,0.0534,0.0845,0.0308
GWU04_20250622_010000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU04_20250622_010000.wav,None,None,0.1227,0.0034,0.0235,0.0389,0.0566,0.0037,0.088,0.04,0.0079,0.0416,0.044,0.0042
GWU04_20250616_031500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU04_20250616_031500.wav,None,None,0.4184,0.0036,0.0493,0.0473,0.0507,0.0183,0.0637,0.2407,0.0142,0.0422,0.0813,0.0322
GWU04_20250623_140000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU04_20250623_140000.wav,None,None,0.135,0.0013,0.0097,0.0037,0.0856,0.0088,0.0765,0.3401,0.0074,0.3815,0.0842,0.001
GWU04_20250629_170000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU04_20250629_170000.wav,None,None,0.0649,0.0037,0.0358,0.0169,0.0122,0.0066,0.3291,0.0347,0.0864,0.0071,0.0209,0.0031
GWU04_20250602_200000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU04_20250602_200000.wav,None,None,0.3219,0.0046,0.0481,0.0265,0.0435,0.0152,0.0908,0.0889,0.0139,0.0652,0.0962,0.0117
GWU04_20250601_221500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU04_20250601_221500.wav,None,None,0.1571,0.003,0.0405,0.1163,0.0274,0.0171,0.0653,0.1028,0.0114,0.0415,0.0921,0.0113
GWU04_20250716_010000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWU04_20250716_010000.wav,None,None,0.0586,0.0019,0.0187,0.1006,0.0327,0.0014,0.0422,0.02,0.0028,0.055,0.0193,0.0013
GWU04_20250718_024500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWU04_20250718_024500.wav,None,None,0.0386,0.0028,0.0235,0.1338,0.0373,0.0012,0.0641,0.0088,0.0054,0.0149,0.0198,0.0022
GWU04_20250705_131500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU04_20250705_131500.wav,None,None,0.3954,0.0012,0.0172,0.0081,0.0228,0.0132,0.1714,0.3391,0.0022,0.0459,0.0208,0.0058
GWU04_20250724_140000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWU04_20250724_140000.wav,None,None,0.1048,0.0027,0.0133,0.0184,0.0315,0.0022,0.2275,0.0987,0.0024,0.1242,0.1183,0.0022
GWU04_20250723_171500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWU04_20250723_171500.wav,None,None,0.1065,0.0057,0.11,0.0171,0.0232,0.0218,0.141,0.0442,0.0053,0.0613,0.056,0.0075
GWU04_20250705_221500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU04_20250705_221500.wav,None,None,0.0272,0.0021,0.0187,0.083,0.0202,0.0015,0.1234,0.0073,0.0088,0.0189,0.0164,0.0014
GWU04_20241117_063000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU04_20241117_063000.wav,None,None,0.1117,0.0034,0.1158,0.0414,0.0205,0.0101,0.1995,0.0373,0.0144,0.0237,0.0345,0.0025
GWU04_20241117_111500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU04_20241117_111500.wav,None,None,0.2287,0.0083,0.0427,0.0116,0.0507,0.131,0.2249,0.398,0.0106,0.0807,0.0457,0.0058
GWU04_20241110_131500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWU04_20241110_131500.wav,None,None,0.1926,0.0025,0.0137,0.0113,0.0302,0.0043,0.215,0.0958,0.002,0.0946,0.1225,0.0008
GWU04_20241123_160000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWU04_20241123_160000.wav,None,None,0.1799,0.004,0.0256,0.0154,0.0483,0.008,0.4251,0.0977,0.0015,0.072,0.1067,0.0009
GWU04_20241225_074500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWU04_20241225_074500.wav,None,None,0.1257,0.0042,0.0322,0.0141,0.0271,0.0048,0.1207,0.0424,0.0042,0.1208,0.083,0.0007
GW03_20250108_090000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GW03_20250108_090000.wav,Insect,None,0.249,0.0038,0.0786,0.0496,0.0267,0.1334,0.2904,0.502,0.0024,0.0082,0.035,0.0675
GW03_20250107_101500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GW03_20250107_101500.wav,None,None,0.1409,0.007,0.0205,0.1215,0.0744,0.0523,0.126,0.1416,0.0047,0.0057,0.0445,0.0101
GW03_20250303_134500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GW03_20250303_134500.wav,Cicada,None,0.076,0.0096,0.0819,0.0405,0.0232,0.1132,0.6308,0.3475,0.0012,0.0159,0.0203,0.0396
GW03_20250616_071500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW03_20250616_071500.wav,None,None,0.1296,0.0042,0.0297,0.0202,0.081,0.0194,0.1511,0.2157,0.0023,0.0734,0.2399,0.0018
GW03_20250622_093000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW03_20250622_093000.wav,Cicada,None,0.1298,0.007,0.0163,0.0215,0.0292,0.1429,0.6672,0.485,0.0007,0.0412,0.0417,0.0029
GW03_20250622_101500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW03_20250622_101500.wav,Cicada,Cicada,0.1228,0.0056,0.0135,0.033,0.1545,0.095,0.8684,0.152,0.006,0.0035,0.04,0.0042
GW03_20250616_124500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW03_20250616_124500.wav,None,None,0.1917,0.007,0.102,0.0265,0.1432,0.2118,0.3928,0.451,0.0193,0.0267,0.049,0.0071
GW03_20250614_143000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW03_20250614_143000.wav,None,None,0.1337,0.0108,0.0495,0.0292,0.106,0.1143,0.3299,0.4723,0.0016,0.0551,0.11,0.0097
GW03_20250717_083000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GW03_20250717_083000.wav,None,None,0.2638,0.0049,0.0545,0.0084,0.0232,0.0788,0.4483,0.4929,0.0019,0.0263,0.0769,0.0118
GW03_20250722_151500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GW03_20250722_151500.wav,Cicada,None,0.2275,0.0127,0.1485,0.0924,0.0562,0.2355,0.5767,0.2964,0.0034,0.0062,0.0197,0.0369
GW03_20241206_104500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GW03_20241206_104500.wav,Cicada,Cicada,0.0785,0.004,0.0733,0.0253,0.022,0.2102,0.8787,0.2474,0.002,0.0007,0.0275,0.023
GWB01_20250103_114500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB01_20250103_114500.wav,Cicada,None,0.243,0.0085,0.0764,0.0266,0.0383,0.0897,0.5223,0.1251,0.0082,0.0065,0.0236,0.0265
GWB01_20250114_131500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWB01_20250114_131500.wav,None,None,0.1377,0.0079,0.0234,0.2435,0.1283,0.183,0.2733,0.205,0.0057,0.0005,0.027,0.0013
GWB01_20250205_083000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWB01_20250205_083000.wav,Cicada,None,0.024,0.0046,0.0401,0.0412,0.0527,0.0713,0.7327,0.053,0.0045,0.0039,0.0064,0.0146
GWB01_20250205_110000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWB01_20250205_110000.wav,Cicada,None,0.3138,0.0075,0.1554,0.0302,0.0305,0.1844,0.7038,0.1572,0.0062,0.0102,0.0218,0.0239
GWB01_20250211_131500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB01_20250211_131500.wav,Cicada,None,0.3456,0.0049,0.0288,0.0042,0.0051,0.0765,0.6044,0.1591,0.0094,0.0032,0.0372,0.0074
GWB01_20250217_141500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB01_20250217_141500.wav,Stream,None,0.1937,0.0182,0.0721,0.5904,0.2178,0.1092,0.2815,0.2308,0.0008,0.001,0.0162,0.008
GWB01_20250311_113000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB01_20250311_113000.wav,None,None,0.3121,0.0022,0.0363,0.0468,0.0372,0.0908,0.4927,0.2503,0.0074,0.0081,0.0324,0.021
GWB01_20250312_124500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB01_20250312_124500.wav,None,None,0.2464,0.0067,0.0376,0.0198,0.0319,0.0083,0.1093,0.0154,0.0024,0.0637,0.0894,0.0027
GWB01_20250320_143000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB01_20250320_143000.wav,None,None,0.4828,0.0022,0.0268,0.0385,0.0358,0.0354,0.3245,0.0381,0.0057,0.0008,0.0332,0.0027
GWB01_20250408_094500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB01_20250408_094500.wav,Cicada,None,0.32,0.0041,0.0224,0.0163,0.0159,0.062,0.709,0.103,0.005,0.003,0.0338,0.0125
GWB01_20250407_111500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB01_20250407_111500.wav,None,None,0.1795,0.0116,0.0227,0.0136,0.0137,0.0642,0.2977,0.3244,0.0074,0.0088,0.0469,0.028
GWB01_20250414_143000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB01_20250414_143000.wav,Cicada,None,0.3304,0.0035,0.0378,0.0644,0.0612,0.1004,0.5906,0.1424,0.0114,0.0036,0.0105,0.0153
GWB01_20250608_080000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB01_20250608_080000.wav,Insect,None,0.1414,0.003,0.0554,0.0416,0.0627,0.0605,0.221,0.5197,0.0002,0.0235,0.0378,0.0027
GWB01_20250630_101500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB01_20250630_101500.wav,Cicada,None,0.1145,0.0084,0.1157,0.0411,0.0187,0.2076,0.7918,0.0514,0.004,0.0023,0.0059,0.0149
GWB01_20250610_123000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB01_20250610_123000.wav,Cicada,None,0.3318,0.0087,0.0947,0.0914,0.0901,0.1603,0.7777,0.4051,0.0051,0.0037,0.0294,0.0186
GWB01_20250607_144500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB01_20250607_144500.wav,Cicada,None,0.085,0.0019,0.0996,0.0856,0.0429,0.1317,0.5865,0.2936,0.0028,0.0009,0.0036,0.0126
GWB01_20250602_171500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB01_20250602_171500.wav,None,None,0.0828,0.0056,0.0456,0.1043,0.0685,0.0432,0.2724,0.0981,0.0044,0.0177,0.0391,0.0109
GWB01_20250725_060000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB01_20250725_060000.wav,Cicada,None,0.341,0.0104,0.125,0.0255,0.0369,0.1204,0.7103,0.1376,0.0026,0.0078,0.0221,0.0189
GWB01_20250723_091500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB01_20250723_091500.wav,Cicada,None,0.149,0.0382,0.0848,0.0311,0.0381,0.2738,0.7862,0.1275,0.0103,0.0031,0.0074,0.0476
GWB01_20250723_131500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB01_20250723_131500.wav,None,None,0.0671,0.0096,0.0312,0.1118,0.0219,0.3015,0.3072,0.4174,0.0009,0.0183,0.0023,0.0009
GWB01_20250704_153000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB01_20250704_153000.wav,None,None,0.3263,0.0065,0.0242,0.0489,0.0423,0.1436,0.4802,0.4249,0.0003,0.0078,0.0187,0.0009
GWB01_20241112_073000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB01_20241112_073000.wav,None,None,0.1745,0.0058,0.0382,0.0308,0.0483,0.0608,0.4592,0.1845,0.0137,0.0069,0.012,0.0421
GWB01_20241113_081500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB01_20241113_081500.wav,"Cicada,Insect",None,0.0996,0.0039,0.0158,0.049,0.0803,0.0793,0.6634,0.6032,0.0002,0.002,0.0133,0.0006
GWB01_20241120_110000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB01_20241120_110000.wav,None,None,0.0843,0.0033,0.0041,0.0342,0.0237,0.0554,0.3686,0.0246,0.0011,0.0074,0.0177,0.001
GWB01_20241120_133000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB01_20241120_133000.wav,Speech,None,0.5445,0.0054,0.0319,0.0251,0.0276,0.0299,0.4582,0.1206,0.0085,0.0043,0.0298,0.0171
GWB01_20241219_070000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB01_20241219_070000.wav,Cicada,Cicada,0.4776,0.0047,0.0286,0.0048,0.0326,0.0291,0.8767,0.1033,0.0085,0.008,0.0575,0.0036
GWB01_20241203_080000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB01_20241203_080000.wav,None,None,0.4866,0.0019,0.0168,0.0658,0.0461,0.0408,0.2136,0.3395,0.0046,0.0006,0.0117,0.0016
GWB01_20241224_104500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB01_20241224_104500.wav,Cicada,None,0.286,0.0058,0.0552,0.0283,0.0371,0.0486,0.7118,0.1439,0.0059,0.0026,0.0093,0.0237
GWB01_20241204_133000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB01_20241204_133000.wav,Cicada,None,0.4227,0.0055,0.0436,0.0304,0.0556,0.049,0.5812,0.1585,0.0079,0.0171,0.0502,0.006
GWB01_20241203_141500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB01_20241203_141500.wav,None,None,0.3493,0.0083,0.0136,0.0492,0.1296,0.0315,0.1216,0.062,0.0078,0.0062,0.0333,0.0013
GWB04_20250107_090000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB04_20250107_090000.wav,None,None,0.4746,0.0042,0.0343,0.0317,0.0435,0.019,0.2628,0.0776,0.0042,0.0086,0.0706,0.0086
GWB04_20250607_093000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB04_20250607_093000.wav,None,None,0.3308,0.0043,0.0335,0.0332,0.0411,0.038,0.3209,0.1991,0.0014,0.0605,0.0308,0.0084
GWB04_20250623_101500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB04_20250623_101500.wav,Cicada,Cicada,0.3717,0.0059,0.0502,0.0109,0.0354,0.2363,0.8538,0.1324,0.0012,0.002,0.0203,0.0141
GWB04_20250611_133000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB04_20250611_133000.wav,None,None,0.2839,0.0057,0.0767,0.0072,0.0232,0.3856,0.3779,0.1261,0.001,0.0018,0.0139,0.0054
GWB04_20241113_063000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB04_20241113_063000.wav,None,None,0.3622,0.0096,0.0335,0.1057,0.1032,0.055,0.3491,0.1372,0.0009,0.0176,0.0565,0.004
GWB04_20241219_093000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB04_20241219_093000.wav,None,None,0.4431,0.0027,0.0284,0.0188,0.0326,0.0132,0.2871,0.2046,0.0027,0.0272,0.054,0.0089
GWB01_20250512_134500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB01_20250512_134500.wav,None,None,0.1315,0.0061,0.0923,0.024,0.0314,0.0192,0.1209,0.3192,0.0058,0.238,0.0892,0.0073
GWB01_20250518_154500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB01_20250518_154500.wav,Insect,None,0.3211,0.0035,0.0343,0.0944,0.0548,0.0464,0.09,0.5648,0.0008,0.025,0.0483,0.0033
GWB01_20250614_111500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB01_20250614_111500.wav,None,None,0.1755,0.0068,0.0813,0.0518,0.132,0.0425,0.283,0.2983,0.0033,0.0504,0.0628,0.0078
GWB01_20250614_124500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB01_20250614_124500.wav,None,None,0.1253,0.0053,0.0356,0.1366,0.141,0.0645,0.4292,0.3668,0.0008,0.0179,0.0461,0.0093
GWB01_20241114_093000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB01_20241114_093000.wav,None,None,0.1533,0.004,0.0125,0.1998,0.0248,0.0178,0.0581,0.0292,0.002,0.0046,0.0293,0.0033
GWB01_20241111_130000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB01_20241111_130000.wav,None,None,0.3793,0.0129,0.1932,0.0934,0.1074,0.0498,0.2499,0.364,0.0034,0.0086,0.0445,0.0177
GWB01_20241225_070000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB01_20241225_070000.wav,Cicada,None,0.1125,0.0164,0.0304,0.1729,0.0497,0.0629,0.6472,0.0936,0.0005,0.0021,0.0099,0.0008
GWB01_20241206_113000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB01_20241206_113000.wav,None,None,0.3071,0.0145,0.0501,0.2033,0.1056,0.0836,0.4285,0.1768,0.0028,0.0024,0.0207,0.004
GWB01_20241229_123000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB01_20241229_123000.wav,None,None,0.4347,0.0103,0.0401,0.4803,0.1293,0.1571,0.3323,0.3612,0.0017,0.0008,0.0265,0.0055
GWB04_20250109_093000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB04_20250109_093000.wav,None,None,0.2317,0.0083,0.0125,0.0587,0.1074,0.1665,0.348,0.2587,0.0036,0.0076,0.046,0.0014
GWB04_20250319_090000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB04_20250319_090000.wav,None,None,0.3546,0.0048,0.0289,0.0887,0.0753,0.0187,0.489,0.0486,0.001,0.006,0.0506,0.0083
GWB04_20250326_100000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB04_20250326_100000.wav,Speech,None,0.6181,0.0062,0.0129,0.0195,0.0687,0.0248,0.126,0.3375,0.0021,0.0321,0.0774,0.0028
GWB04_20250309_124500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB04_20250309_124500.wav,Cicada,None,0.4714,0.0082,0.0395,0.1203,0.1327,0.0323,0.5149,0.0619,0.0011,0.0073,0.0203,0.0042
GWB04_20250305_141500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB04_20250305_141500.wav,None,None,0.1037,0.003,0.0521,0.0386,0.0254,0.0148,0.2326,0.0124,0.0574,0.0023,0.0269,0.0104
GWB04_20250411_081500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB04_20250411_081500.wav,None,None,0.252,0.0053,0.0211,0.0414,0.1735,0.02,0.2993,0.1986,0.0022,0.0149,0.0303,0.0018
GWB04_20250417_101500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB04_20250417_101500.wav,None,None,0.3962,0.0053,0.011,0.0437,0.0348,0.021,0.1048,0.1728,0.0005,0.0431,0.0787,0.001
